"age"	"job"	"marital"	"education"	"default"	"balance"	"housing"	"loan"	"contact"	"day"	"month"	"duration"	"campaign"	"y"
31	"technician"	"single"	"secondary"	"no"	218	"no"	"no"	"cellular"	26	"aug"	267	4	"no"
34	"services"	"married"	"secondary"	"no"	135	"yes"	"no"	"cellular"	18	"nov"	109	1	"no"
48	"admin."	"divorced"	"secondary"	"no"	-212	"yes"	"yes"	"unknown"	26	"may"	76	1	"no"
43	"entrepreneur"	"married"	"unknown"	"no"	0	"yes"	"no"	"cellular"	24	"jul"	380	1	"no"
26	"technician"	"single"	"secondary"	"no"	0	"no"	"no"	"cellular"	8	"jul"	362	2	"no"
34	"technician"	"single"	"secondary"	"no"	1259	"yes"	"no"	"cellular"	18	"nov"	121	1	"no"
45	"admin."	"divorced"	"secondary"	"no"	1293	"yes"	"yes"	"telephone"	20	"oct"	164	1	"no"
39	"blue-collar"	"married"	"secondary"	"no"	327	"yes"	"no"	"unknown"	20	"may"	244	1	"no"
25	"self-employed"	"single"	"tertiary"	"no"	453	"yes"	"no"	"cellular"	17	"jul"	134	1	"no"
52	"blue-collar"	"married"	"primary"	"no"	306	"no"	"no"	"cellular"	28	"jan"	223	1	"yes"
37	"blue-collar"	"single"	"secondary"	"no"	2032	"yes"	"no"	"unknown"	21	"may"	158	2	"no"
35	"blue-collar"	"married"	"primary"	"no"	2732	"yes"	"no"	"unknown"	18	"nov"	254	1	"no"
38	"technician"	"single"	"tertiary"	"no"	2350	"no"	"no"	"cellular"	30	"jul"	101	2	"no"
54	"management"	"divorced"	"tertiary"	"no"	22	"no"	"yes"	"cellular"	18	"jul"	259	3	"no"
35	"technician"	"married"	"secondary"	"no"	2201	"no"	"no"	"telephone"	12	"apr"	350	1	"yes"
41	"housemaid"	"married"	"primary"	"no"	46	"no"	"no"	"cellular"	22	"aug"	268	1	"no"
23	"admin."	"single"	"secondary"	"no"	290	"yes"	"no"	"unknown"	12	"may"	163	4	"no"
42	"management"	"married"	"tertiary"	"no"	0	"no"	"no"	"cellular"	6	"aug"	81	3	"no"
39	"technician"	"married"	"secondary"	"no"	24	"yes"	"no"	"cellular"	28	"jan"	79	4	"no"
27	"admin."	"married"	"secondary"	"no"	512	"yes"	"no"	"cellular"	22	"jul"	259	1	"no"
24	"admin."	"married"	"secondary"	"no"	-94	"yes"	"no"	"cellular"	15	"may"	217	1	"no"
39	"admin."	"married"	"secondary"	"no"	0	"yes"	"no"	"cellular"	17	"jul"	69	1	"no"
39	"management"	"divorced"	"tertiary"	"no"	81	"yes"	"yes"	"cellular"	27	"aug"	49	4	"no"
63	"housemaid"	"married"	"primary"	"no"	3173	"no"	"no"	"telephone"	8	"jul"	154	1	"no"
42	"blue-collar"	"married"	"primary"	"no"	1556	"no"	"yes"	"cellular"	8	"jul"	113	1	"no"
43	"management"	"divorced"	"tertiary"	"no"	-132	"yes"	"yes"	"cellular"	7	"jul"	532	2	"no"
51	"admin."	"married"	"secondary"	"no"	423	"yes"	"yes"	"cellular"	16	"oct"	95	1	"no"
55	"technician"	"married"	"tertiary"	"no"	1354	"no"	"no"	"cellular"	21	"aug"	545	4	"no"
33	"entrepreneur"	"married"	"primary"	"no"	82	"yes"	"no"	"cellular"	18	"nov"	63	2	"no"
59	"housemaid"	"married"	"primary"	"no"	0	"no"	"no"	"unknown"	9	"jun"	332	1	"no"
26	"self-employed"	"married"	"secondary"	"no"	492	"yes"	"yes"	"cellular"	15	"may"	439	4	"no"
43	"housemaid"	"married"	"primary"	"no"	410	"yes"	"yes"	"cellular"	30	"jul"	50	2	"no"
54	"self-employed"	"single"	"tertiary"	"no"	384	"no"	"yes"	"cellular"	27	"may"	200	1	"yes"
32	"technician"	"married"	"unknown"	"no"	712	"no"	"no"	"cellular"	26	"may"	112	1	"no"
36	"management"	"single"	"secondary"	"no"	0	"no"	"no"	"cellular"	13	"aug"	333	5	"no"
40	"services"	"married"	"secondary"	"no"	1305	"no"	"no"	"cellular"	22	"jul"	255	1	"no"
36	"blue-collar"	"married"	"primary"	"no"	272	"no"	"no"	"unknown"	11	"jun"	222	2	"no"
26	"student"	"single"	"tertiary"	"no"	0	"no"	"no"	"cellular"	15	"jun"	41	2	"no"
30	"management"	"married"	"tertiary"	"no"	562	"no"	"no"	"cellular"	21	"aug"	137	4	"no"
39	"management"	"married"	"tertiary"	"no"	2271	"yes"	"no"	"unknown"	21	"may"	575	2	"no"
47	"entrepreneur"	"married"	"tertiary"	"no"	0	"yes"	"no"	"cellular"	13	"may"	213	1	"no"
34	"blue-collar"	"married"	"primary"	"no"	-106	"yes"	"no"	"unknown"	27	"may"	237	1	"no"
30	"technician"	"single"	"tertiary"	"no"	411	"no"	"no"	"cellular"	21	"apr"	142	1	"no"
39	"self-employed"	"married"	"secondary"	"no"	31	"yes"	"no"	"unknown"	23	"may"	146	4	"no"
57	"management"	"married"	"tertiary"	"no"	224	"yes"	"no"	"cellular"	24	"jul"	180	4	"no"
31	"management"	"single"	"tertiary"	"no"	391	"yes"	"no"	"cellular"	12	"aug"	454	3	"no"
55	"retired"	"married"	"secondary"	"no"	39	"no"	"no"	"cellular"	27	"aug"	281	5	"no"
44	"management"	"divorced"	"tertiary"	"no"	409	"yes"	"no"	"unknown"	19	"may"	333	1	"no"
43	"admin."	"married"	"secondary"	"no"	764	"yes"	"no"	"cellular"	2	"feb"	118	1	"no"
34	"unemployed"	"married"	"tertiary"	"no"	181	"yes"	"no"	"cellular"	2	"feb"	110	1	"no"
35	"blue-collar"	"married"	"secondary"	"no"	514	"yes"	"no"	"unknown"	20	"may"	247	2	"no"
56	"unknown"	"divorced"	"primary"	"no"	558	"no"	"no"	"unknown"	11	"jun"	119	1	"no"
41	"management"	"single"	"tertiary"	"no"	-24	"yes"	"no"	"cellular"	2	"feb"	437	1	"no"
44	"management"	"married"	"tertiary"	"no"	119	"yes"	"no"	"cellular"	10	"jul"	67	1	"no"
49	"admin."	"single"	"secondary"	"no"	780	"no"	"no"	"telephone"	3	"feb"	354	5	"no"
35	"technician"	"single"	"secondary"	"no"	300	"yes"	"no"	"unknown"	9	"may"	338	4	"no"
59	"retired"	"married"	"unknown"	"no"	178	"yes"	"no"	"telephone"	11	"jul"	330	2	"no"
60	"blue-collar"	"married"	"primary"	"no"	93	"no"	"yes"	"unknown"	27	"may"	125	4	"no"
57	"retired"	"married"	"primary"	"no"	-384	"yes"	"yes"	"telephone"	20	"apr"	534	1	"no"
39	"admin."	"married"	"secondary"	"no"	2019	"yes"	"no"	"unknown"	20	"may"	166	1	"no"
32	"management"	"married"	"tertiary"	"no"	92	"no"	"no"	"unknown"	3	"jul"	116	1	"no"
35	"blue-collar"	"married"	"secondary"	"no"	628	"yes"	"no"	"unknown"	29	"may"	455	2	"no"
35	"blue-collar"	"single"	"secondary"	"no"	507	"no"	"no"	"unknown"	17	"jun"	43	6	"no"
29	"technician"	"married"	"tertiary"	"no"	409	"yes"	"no"	"unknown"	12	"may"	247	3	"no"
36	"admin."	"married"	"secondary"	"no"	0	"yes"	"no"	"unknown"	27	"may"	578	2	"no"
50	"management"	"divorced"	"secondary"	"no"	-35	"yes"	"no"	"cellular"	18	"aug"	207	5	"no"
32	"technician"	"single"	"secondary"	"no"	719	"yes"	"no"	"unknown"	28	"may"	79	6	"no"
53	"blue-collar"	"married"	"primary"	"no"	256	"yes"	"no"	"unknown"	2	"jun"	202	1	"no"
40	"blue-collar"	"single"	"unknown"	"no"	1074	"yes"	"no"	"cellular"	18	"may"	504	1	"no"
30	"blue-collar"	"single"	"secondary"	"no"	99	"yes"	"no"	"unknown"	2	"jun"	572	4	"no"
42	"management"	"married"	"tertiary"	"no"	0	"yes"	"no"	"cellular"	18	"jul"	177	5	"no"
48	"blue-collar"	"married"	"secondary"	"no"	244	"yes"	"yes"	"cellular"	2	"feb"	212	1	"no"
46	"management"	"married"	"secondary"	"no"	-27	"yes"	"no"	"cellular"	6	"may"	289	1	"no"
31	"management"	"married"	"tertiary"	"no"	3	"yes"	"yes"	"cellular"	11	"feb"	331	1	"yes"
45	"technician"	"single"	"tertiary"	"no"	0	"yes"	"no"	"cellular"	18	"nov"	139	2	"no"
34	"technician"	"married"	"secondary"	"no"	1092	"no"	"no"	"unknown"	23	"may"	268	1	"no"
40	"admin."	"married"	"secondary"	"no"	220	"yes"	"no"	"unknown"	30	"jun"	69	3	"no"
47	"management"	"married"	"secondary"	"no"	-521	"yes"	"no"	"cellular"	3	"apr"	148	2	"no"
34	"blue-collar"	"married"	"primary"	"no"	161	"yes"	"yes"	"unknown"	20	"may"	177	1	"no"
46	"unemployed"	"single"	"tertiary"	"no"	705	"no"	"no"	"cellular"	4	"feb"	398	1	"no"
57	"technician"	"married"	"secondary"	"no"	461	"yes"	"no"	"unknown"	19	"jun"	69	2	"no"
31	"management"	"married"	"tertiary"	"no"	183	"yes"	"yes"	"cellular"	14	"may"	46	3	"no"
29	"admin."	"single"	"secondary"	"no"	187	"no"	"no"	"cellular"	28	"jan"	299	1	"no"
34	"management"	"single"	"tertiary"	"no"	318	"yes"	"no"	"unknown"	5	"may"	113	2	"no"
60	"housemaid"	"married"	"primary"	"no"	2580	"no"	"no"	"telephone"	4	"may"	15	5	"no"
26	"blue-collar"	"single"	"secondary"	"no"	96	"yes"	"no"	"unknown"	12	"may"	181	2	"no"
55	"technician"	"married"	"secondary"	"no"	176	"yes"	"no"	"cellular"	28	"jul"	106	2	"no"
24	"technician"	"single"	"secondary"	"no"	246	"yes"	"yes"	"cellular"	15	"may"	224	1	"no"
53	"self-employed"	"married"	"secondary"	"no"	534	"yes"	"no"	"cellular"	29	"jul"	115	4	"no"
31	"technician"	"married"	"secondary"	"no"	503	"no"	"no"	"cellular"	20	"nov"	178	1	"no"
43	"unemployed"	"divorced"	"secondary"	"no"	1854	"no"	"no"	"cellular"	30	"apr"	323	1	"yes"
33	"technician"	"divorced"	"secondary"	"no"	522	"no"	"yes"	"cellular"	7	"jul"	559	4	"no"
28	"services"	"single"	"secondary"	"no"	290	"yes"	"no"	"cellular"	18	"may"	128	1	"no"
34	"technician"	"married"	"secondary"	"no"	178	"yes"	"no"	"cellular"	13	"may"	253	1	"no"
40	"services"	"married"	"secondary"	"no"	193	"yes"	"yes"	"cellular"	7	"jul"	190	1	"no"
45	"unemployed"	"divorced"	"secondary"	"no"	-44	"yes"	"no"	"cellular"	7	"jul"	256	2	"no"
32	"student"	"married"	"secondary"	"no"	0	"no"	"no"	"cellular"	28	"jan"	558	1	"no"
37	"management"	"single"	"secondary"	"no"	24	"yes"	"yes"	"cellular"	11	"aug"	232	4	"no"
44	"management"	"married"	"tertiary"	"no"	2383	"no"	"no"	"cellular"	1	"jul"	571	2	"yes"
53	"blue-collar"	"married"	"primary"	"no"	343	"yes"	"no"	"cellular"	25	"jul"	616	5	"yes"
52	"technician"	"married"	"secondary"	"no"	-1	"no"	"yes"	"cellular"	31	"jul"	166	1	"no"
28	"student"	"single"	"secondary"	"no"	69	"no"	"no"	"cellular"	30	"jan"	532	2	"yes"
39	"technician"	"married"	"tertiary"	"no"	2869	"no"	"no"	"cellular"	3	"apr"	115	1	"no"
27	"admin."	"single"	"secondary"	"no"	-172	"no"	"yes"	"cellular"	9	"feb"	125	5	"no"
37	"unemployed"	"married"	"secondary"	"no"	80	"no"	"no"	"cellular"	3	"feb"	248	2	"no"
46	"blue-collar"	"married"	"primary"	"no"	2118	"no"	"no"	"telephone"	14	"aug"	64	2	"no"
35	"admin."	"married"	"secondary"	"no"	421	"yes"	"no"	"cellular"	18	"nov"	350	1	"no"
52	"management"	"married"	"tertiary"	"no"	271	"yes"	"no"	"unknown"	5	"may"	99	1	"no"
50	"admin."	"divorced"	"secondary"	"no"	-194	"yes"	"no"	"cellular"	13	"apr"	238	2	"no"
50	"services"	"divorced"	"secondary"	"no"	330	"yes"	"yes"	"cellular"	18	"nov"	281	1	"no"
40	"management"	"married"	"secondary"	"no"	754	"no"	"yes"	"cellular"	6	"apr"	635	1	"yes"
40	"housemaid"	"married"	"tertiary"	"no"	0	"no"	"no"	"unknown"	6	"oct"	6	1	"no"
44	"admin."	"married"	"secondary"	"no"	238	"yes"	"yes"	"unknown"	2	"jun"	306	4	"no"
33	"technician"	"married"	"secondary"	"no"	603	"yes"	"no"	"unknown"	20	"may"	345	1	"no"
52	"services"	"divorced"	"secondary"	"no"	-57	"no"	"no"	"cellular"	5	"feb"	140	1	"no"
51	"management"	"married"	"tertiary"	"no"	401	"no"	"no"	"cellular"	19	"aug"	80	6	"no"
49	"housemaid"	"divorced"	"secondary"	"no"	630	"no"	"no"	"unknown"	6	"jun"	415	2	"no"
36	"unemployed"	"single"	"secondary"	"no"	490	"yes"	"yes"	"unknown"	16	"jun"	265	3	"no"
52	"blue-collar"	"married"	"primary"	"no"	994	"no"	"no"	"cellular"	22	"aug"	109	2	"no"
55	"entrepreneur"	"married"	"tertiary"	"no"	0	"no"	"no"	"cellular"	17	"aug"	116	1	"no"
55	"technician"	"married"	"secondary"	"no"	956	"yes"	"yes"	"cellular"	5	"feb"	116	4	"no"
54	"management"	"married"	"tertiary"	"no"	2819	"no"	"no"	"cellular"	7	"aug"	123	3	"no"
44	"unemployed"	"married"	"secondary"	"no"	0	"no"	"no"	"cellular"	21	"nov"	175	4	"no"
37	"management"	"single"	"tertiary"	"yes"	-25	"no"	"no"	"unknown"	17	"jun"	136	2	"no"
27	"student"	"single"	"secondary"	"no"	760	"no"	"no"	"cellular"	28	"jan"	177	2	"no"
28	"student"	"single"	"tertiary"	"no"	836	"yes"	"no"	"unknown"	19	"may"	36	1	"no"
29	"admin."	"single"	"tertiary"	"no"	1501	"yes"	"no"	"cellular"	18	"may"	316	1	"no"
31	"blue-collar"	"married"	"secondary"	"no"	-325	"yes"	"yes"	"unknown"	27	"may"	389	2	"no"
31	"management"	"married"	"tertiary"	"no"	1170	"no"	"no"	"cellular"	20	"aug"	200	4	"no"
43	"blue-collar"	"married"	"secondary"	"no"	1335	"yes"	"no"	"unknown"	6	"may"	371	2	"no"
31	"self-employed"	"married"	"tertiary"	"no"	414	"no"	"no"	"cellular"	14	"aug"	169	5	"no"
29	"management"	"single"	"tertiary"	"no"	54	"yes"	"yes"	"unknown"	26	"may"	257	3	"no"
57	"retired"	"married"	"tertiary"	"no"	42	"no"	"no"	"cellular"	29	"aug"	68	4	"no"
35	"blue-collar"	"married"	"secondary"	"no"	25	"yes"	"no"	"unknown"	8	"may"	23	5	"no"
54	"management"	"married"	"secondary"	"no"	1660	"no"	"no"	"cellular"	20	"nov"	337	3	"no"
47	"housemaid"	"married"	"tertiary"	"no"	333	"no"	"no"	"telephone"	7	"jul"	141	1	"no"
36	"blue-collar"	"married"	"secondary"	"no"	2627	"yes"	"no"	"unknown"	18	"jun"	94	1	"no"
29	"management"	"married"	"tertiary"	"no"	727	"yes"	"no"	"cellular"	17	"jul"	87	1	"no"
54	"management"	"married"	"tertiary"	"no"	0	"yes"	"no"	"cellular"	24	"jul"	140	2	"no"
30	"services"	"married"	"secondary"	"no"	-134	"yes"	"yes"	"cellular"	7	"jul"	61	1	"no"
19	"student"	"single"	"secondary"	"no"	302	"no"	"no"	"cellular"	16	"jul"	205	1	"yes"
38	"entrepreneur"	"divorced"	"tertiary"	"no"	1690	"no"	"no"	"cellular"	23	"jul"	160	1	"no"
28	"blue-collar"	"single"	"secondary"	"no"	121	"no"	"no"	"cellular"	4	"feb"	542	2	"no"
35	"admin."	"married"	"secondary"	"no"	56	"yes"	"no"	"unknown"	13	"may"	93	6	"no"
59	"housemaid"	"married"	"primary"	"no"	5	"no"	"yes"	"telephone"	22	"jul"	204	2	"no"
36	"management"	"married"	"tertiary"	"no"	699	"no"	"no"	"cellular"	23	"jul"	125	1	"no"
32	"blue-collar"	"married"	"secondary"	"no"	478	"yes"	"no"	"unknown"	3	"jun"	200	1	"no"
38	"blue-collar"	"married"	"primary"	"no"	2472	"yes"	"no"	"unknown"	3	"jun"	176	2	"no"
60	"entrepreneur"	"married"	"secondary"	"no"	480	"no"	"yes"	"telephone"	15	"jul"	341	6	"no"
37	"management"	"married"	"tertiary"	"no"	636	"no"	"yes"	"unknown"	5	"jun"	338	2	"no"
35	"blue-collar"	"single"	"secondary"	"no"	275	"yes"	"no"	"unknown"	20	"may"	243	2	"no"
36	"admin."	"married"	"secondary"	"no"	1479	"no"	"no"	"cellular"	15	"may"	65	2	"no"
37	"blue-collar"	"single"	"secondary"	"no"	415	"no"	"no"	"unknown"	18	"jun"	203	1	"no"
40	"technician"	"married"	"secondary"	"no"	318	"no"	"no"	"cellular"	21	"aug"	196	4	"no"
35	"management"	"single"	"tertiary"	"no"	797	"yes"	"no"	"unknown"	8	"may"	81	1	"no"
50	"blue-collar"	"married"	"primary"	"no"	19	"no"	"no"	"cellular"	25	"aug"	103	3	"no"
33	"services"	"married"	"secondary"	"no"	0	"yes"	"no"	"cellular"	29	"jan"	578	1	"no"
40	"technician"	"married"	"secondary"	"no"	1270	"no"	"no"	"cellular"	17	"apr"	342	2	"no"
43	"services"	"married"	"secondary"	"no"	778	"no"	"no"	"cellular"	14	"jul"	619	2	"no"
53	"blue-collar"	"married"	"primary"	"no"	1086	"no"	"no"	"cellular"	7	"jul"	112	5	"no"
46	"management"	"married"	"tertiary"	"no"	3115	"no"	"no"	"cellular"	18	"aug"	134	2	"no"
25	"unknown"	"single"	"secondary"	"no"	3	"no"	"no"	"cellular"	7	"jul"	136	1	"no"
35	"management"	"married"	"tertiary"	"no"	646	"yes"	"no"	"cellular"	18	"nov"	84	2	"no"
36	"blue-collar"	"married"	"secondary"	"no"	779	"yes"	"no"	"cellular"	14	"may"	172	1	"no"
55	"services"	"married"	"secondary"	"no"	560	"yes"	"no"	"unknown"	9	"may"	91	3	"no"
29	"blue-collar"	"married"	"secondary"	"no"	602	"yes"	"yes"	"cellular"	17	"apr"	440	2	"no"
65	"retired"	"divorced"	"unknown"	"no"	300	"no"	"no"	"cellular"	2	"aug"	245	2	"no"
52	"blue-collar"	"married"	"secondary"	"no"	1500	"no"	"yes"	"unknown"	20	"jun"	109	3	"no"
52	"entrepreneur"	"married"	"primary"	"no"	1998	"no"	"no"	"telephone"	1	"jun"	153	1	"no"
45	"blue-collar"	"married"	"secondary"	"no"	863	"yes"	"no"	"cellular"	14	"apr"	565	2	"no"
49	"technician"	"married"	"tertiary"	"no"	279	"yes"	"no"	"unknown"	19	"may"	168	4	"no"
32	"technician"	"single"	"secondary"	"no"	1995	"yes"	"no"	"cellular"	20	"apr"	121	1	"yes"
39	"technician"	"married"	"secondary"	"no"	1427	"yes"	"no"	"unknown"	28	"may"	454	1	"no"
46	"management"	"divorced"	"tertiary"	"no"	-94	"yes"	"no"	"cellular"	21	"nov"	183	4	"no"
34	"technician"	"single"	"secondary"	"no"	2131	"yes"	"no"	"cellular"	13	"may"	53	1	"no"
34	"technician"	"single"	"secondary"	"no"	22	"yes"	"no"	"cellular"	6	"may"	197	1	"no"
29	"technician"	"single"	"tertiary"	"no"	405	"yes"	"no"	"unknown"	6	"may"	65	1	"no"
27	"management"	"single"	"secondary"	"no"	843	"no"	"no"	"cellular"	8	"jan"	187	1	"yes"
30	"admin."	"single"	"secondary"	"no"	154	"yes"	"no"	"cellular"	21	"nov"	24	2	"no"
39	"technician"	"divorced"	"secondary"	"no"	454	"no"	"no"	"cellular"	11	"aug"	73	2	"no"
50	"blue-collar"	"married"	"unknown"	"no"	123	"yes"	"no"	"cellular"	7	"aug"	276	2	"no"
33	"management"	"married"	"tertiary"	"no"	571	"no"	"no"	"cellular"	8	"aug"	390	2	"no"
42	"blue-collar"	"married"	"unknown"	"no"	1323	"yes"	"no"	"unknown"	19	"may"	19	1	"no"
58	"entrepreneur"	"married"	"primary"	"no"	1249	"no"	"no"	"cellular"	5	"feb"	187	1	"no"
47	"housemaid"	"single"	"primary"	"no"	2785	"yes"	"no"	"cellular"	13	"may"	570	1	"yes"
27	"admin."	"single"	"secondary"	"no"	-34	"no"	"yes"	"cellular"	21	"jul"	171	2	"no"
33	"management"	"divorced"	"tertiary"	"no"	387	"no"	"no"	"cellular"	6	"feb"	17	5	"no"
52	"admin."	"divorced"	"secondary"	"no"	361	"no"	"yes"	"cellular"	20	"nov"	147	1	"no"
39	"management"	"single"	"tertiary"	"no"	-85	"yes"	"no"	"unknown"	8	"may"	423	2	"no"
31	"blue-collar"	"married"	"secondary"	"no"	29	"no"	"no"	"cellular"	30	"jul"	130	3	"no"
52	"technician"	"divorced"	"secondary"	"no"	388	"yes"	"yes"	"unknown"	27	"may"	139	1	"no"
40	"blue-collar"	"single"	"unknown"	"no"	-154	"yes"	"yes"	"unknown"	19	"may"	258	1	"no"
30	"management"	"married"	"tertiary"	"no"	1235	"no"	"no"	"cellular"	28	"jan"	119	2	"no"
28	"admin."	"married"	"secondary"	"no"	-201	"yes"	"no"	"unknown"	12	"may"	286	4	"no"
56	"management"	"divorced"	"tertiary"	"no"	66	"no"	"yes"	"cellular"	30	"jul"	72	4	"no"
31	"blue-collar"	"married"	"secondary"	"no"	822	"yes"	"no"	"unknown"	13	"may"	185	6	"no"
25	"student"	"single"	"tertiary"	"no"	0	"yes"	"no"	"cellular"	7	"may"	178	1	"no"
43	"management"	"married"	"secondary"	"no"	3196	"yes"	"yes"	"unknown"	19	"may"	159	3	"no"
50	"management"	"divorced"	"secondary"	"no"	2	"no"	"no"	"cellular"	19	"nov"	208	1	"no"
44	"technician"	"divorced"	"secondary"	"no"	26	"no"	"no"	"telephone"	8	"jul"	190	1	"no"
38	"services"	"married"	"secondary"	"no"	3039	"yes"	"yes"	"cellular"	11	"may"	146	2	"no"
32	"admin."	"single"	"tertiary"	"no"	138	"no"	"yes"	"cellular"	29	"jul"	57	4	"no"
58	"retired"	"single"	"tertiary"	"no"	1411	"yes"	"no"	"cellular"	13	"may"	425	2	"no"
31	"unknown"	"single"	"tertiary"	"no"	0	"no"	"no"	"cellular"	7	"jul"	57	1	"no"
58	"entrepreneur"	"married"	"secondary"	"no"	496	"no"	"no"	"cellular"	22	"apr"	132	1	"yes"
52	"admin."	"divorced"	"secondary"	"no"	48	"no"	"yes"	"cellular"	17	"nov"	591	1	"no"
47	"blue-collar"	"married"	"secondary"	"no"	762	"yes"	"no"	"unknown"	29	"may"	56	3	"no"
32	"admin."	"single"	"secondary"	"no"	1581	"no"	"no"	"unknown"	23	"may"	331	3	"no"
26	"self-employed"	"single"	"secondary"	"no"	1018	"no"	"no"	"cellular"	5	"feb"	101	1	"no"
59	"blue-collar"	"married"	"secondary"	"no"	0	"no"	"no"	"telephone"	24	"jul"	393	3	"no"
42	"services"	"single"	"secondary"	"no"	182	"no"	"yes"	"cellular"	21	"jul"	394	2	"no"
28	"management"	"married"	"tertiary"	"no"	577	"yes"	"no"	"cellular"	16	"apr"	152	1	"no"
33	"admin."	"married"	"secondary"	"no"	855	"no"	"no"	"cellular"	15	"apr"	110	1	"yes"
32	"blue-collar"	"married"	"secondary"	"no"	-205	"yes"	"no"	"unknown"	7	"may"	388	1	"no"
37	"admin."	"divorced"	"secondary"	"no"	1533	"yes"	"no"	"cellular"	21	"nov"	555	4	"yes"
41	"admin."	"married"	"secondary"	"no"	437	"yes"	"no"	"cellular"	2	"feb"	138	1	"no"
54	"blue-collar"	"divorced"	"primary"	"no"	190	"yes"	"no"	"unknown"	15	"may"	196	2	"no"
31	"blue-collar"	"married"	"secondary"	"no"	1779	"yes"	"no"	"unknown"	5	"jun"	85	2	"no"
44	"technician"	"married"	"secondary"	"no"	267	"no"	"no"	"cellular"	22	"aug"	520	2	"yes"
34	"services"	"divorced"	"secondary"	"no"	797	"yes"	"no"	"cellular"	17	"jul"	54	1	"no"
34	"blue-collar"	"married"	"primary"	"no"	-480	"yes"	"yes"	"cellular"	8	"jul"	225	1	"no"
32	"technician"	"married"	"tertiary"	"no"	113	"no"	"yes"	"cellular"	10	"jul"	68	1	"no"
47	"technician"	"married"	"secondary"	"no"	734	"yes"	"no"	"cellular"	17	"nov"	92	3	"no"
30	"admin."	"single"	"secondary"	"no"	110	"no"	"no"	"cellular"	28	"jul"	132	4	"no"
59	"retired"	"divorced"	"tertiary"	"no"	979	"yes"	"no"	"cellular"	2	"feb"	281	1	"no"
49	"self-employed"	"married"	"secondary"	"no"	505	"yes"	"no"	"telephone"	15	"may"	354	2	"no"
50	"management"	"married"	"tertiary"	"no"	2635	"no"	"no"	"cellular"	26	"may"	303	2	"no"
40	"self-employed"	"married"	"secondary"	"no"	1216	"yes"	"no"	"cellular"	18	"nov"	52	1	"no"
40	"technician"	"married"	"tertiary"	"no"	1759	"yes"	"no"	"cellular"	19	"nov"	87	2	"no"
32	"technician"	"married"	"secondary"	"no"	0	"yes"	"no"	"unknown"	23	"may"	134	2	"no"
36	"admin."	"single"	"secondary"	"no"	0	"no"	"no"	"unknown"	20	"may"	37	1	"no"
29	"technician"	"single"	"secondary"	"no"	544	"yes"	"no"	"unknown"	13	"may"	360	1	"no"
40	"entrepreneur"	"married"	"primary"	"no"	324	"yes"	"no"	"cellular"	27	"aug"	205	6	"no"
31	"technician"	"single"	"secondary"	"no"	2460	"no"	"no"	"cellular"	1	"oct"	477	1	"no"
48	"services"	"divorced"	"secondary"	"no"	62	"yes"	"no"	"cellular"	8	"may"	561	1	"no"
54	"blue-collar"	"married"	"secondary"	"no"	1070	"no"	"no"	"cellular"	18	"nov"	373	4	"no"
55	"management"	"married"	"tertiary"	"no"	0	"no"	"no"	"unknown"	30	"jun"	111	2	"no"
50	"technician"	"married"	"secondary"	"no"	2972	"no"	"no"	"cellular"	28	"jul"	73	5	"no"
40	"management"	"married"	"tertiary"	"no"	0	"yes"	"no"	"telephone"	16	"jul"	87	5	"no"
27	"admin."	"single"	"tertiary"	"no"	662	"no"	"no"	"cellular"	30	"apr"	47	1	"no"
41	"admin."	"married"	"secondary"	"no"	201	"no"	"no"	"cellular"	28	"jan"	114	1	"no"
37	"blue-collar"	"married"	"secondary"	"no"	236	"no"	"no"	"cellular"	25	"jul"	438	6	"no"
35	"blue-collar"	"married"	"secondary"	"no"	126	"yes"	"no"	"cellular"	16	"apr"	472	1	"no"
31	"management"	"single"	"secondary"	"no"	1310	"yes"	"no"	"cellular"	18	"may"	12	2	"no"
54	"retired"	"married"	"secondary"	"no"	2626	"no"	"no"	"unknown"	13	"may"	151	2	"no"
34	"technician"	"married"	"secondary"	"no"	96	"no"	"no"	"cellular"	18	"aug"	113	4	"no"
33	"management"	"married"	"tertiary"	"no"	1195	"yes"	"no"	"telephone"	13	"may"	355	4	"no"
25	"services"	"single"	"secondary"	"no"	-268	"yes"	"no"	"unknown"	21	"may"	264	1	"no"
40	"blue-collar"	"married"	"primary"	"no"	409	"yes"	"no"	"unknown"	15	"may"	191	1	"no"
47	"management"	"married"	"tertiary"	"no"	7	"yes"	"no"	"cellular"	25	"jul"	102	5	"no"
32	"services"	"single"	"secondary"	"no"	1274	"yes"	"no"	"cellular"	7	"may"	239	2	"no"
30	"management"	"married"	"tertiary"	"no"	0	"no"	"no"	"cellular"	21	"aug"	142	2	"no"
58	"unknown"	"married"	"unknown"	"no"	68	"no"	"no"	"cellular"	2	"apr"	268	1	"yes"
25	"entrepreneur"	"single"	"tertiary"	"yes"	6	"yes"	"yes"	"unknown"	27	"may"	3	4	"no"
50	"admin."	"married"	"secondary"	"no"	1575	"no"	"no"	"cellular"	17	"nov"	407	1	"no"
34	"management"	"single"	"tertiary"	"no"	2757	"yes"	"no"	"cellular"	12	"aug"	126	2	"no"
42	"management"	"single"	"tertiary"	"no"	0	"no"	"no"	"cellular"	7	"sep"	99	1	"no"
32	"technician"	"single"	"secondary"	"no"	283	"yes"	"no"	"cellular"	29	"jan"	71	1	"no"
