"age"	"job"	"marital"	"education"	"default"	"balance"	"housing"	"loan"	"contact"	"day"	"month"	"duration"	"campaign"	"pdays"	"previous"	"poutcome"	"y"
29	"technician"	"single"	"secondary"	"no"	290	"yes"	"yes"	"cellular"	8	"jul"	293	1	-1	0	"unknown"	"no"
39	"services"	"married"	"secondary"	"no"	2381	"yes"	"yes"	"cellular"	29	"jul"	91	3	-1	0	"unknown"	"no"
45	"technician"	"married"	"secondary"	"no"	1971	"yes"	"no"	"cellular"	21	"nov"	182	3	-1	0	"unknown"	"no"
46	"admin."	"married"	"unknown"	"no"	-1092	"yes"	"no"	"cellular"	12	"may"	75	5	-1	0	"unknown"	"no"
57	"technician"	"married"	"secondary"	"no"	461	"yes"	"no"	"unknown"	19	"jun"	69	2	-1	0	"unknown"	"no"
52	"blue-collar"	"divorced"	"primary"	"no"	29	"yes"	"no"	"cellular"	21	"jul"	245	1	-1	0	"unknown"	"no"
29	"blue-collar"	"single"	"primary"	"no"	365	"yes"	"yes"	"unknown"	7	"may"	245	2	-1	0	"unknown"	"no"
33	"services"	"married"	"secondary"	"no"	1330	"yes"	"no"	"cellular"	18	"nov"	245	1	-1	0	"unknown"	"no"
26	"management"	"married"	"tertiary"	"no"	52	"no"	"yes"	"telephone"	12	"nov"	238	1	-1	0	"unknown"	"no"
44	"blue-collar"	"married"	"primary"	"no"	1147	"yes"	"no"	"cellular"	12	"may"	23	1	-1	0	"unknown"	"no"
36	"services"	"single"	"secondary"	"no"	62	"yes"	"no"	"unknown"	5	"may"	215	2	-1	0	"unknown"	"no"
55	"retired"	"married"	"tertiary"	"no"	2929	"no"	"no"	"unknown"	16	"jun"	556	3	-1	0	"unknown"	"no"
29	"admin."	"single"	"tertiary"	"no"	514	"no"	"no"	"cellular"	2	"feb"	270	1	-1	0	"unknown"	"no"
31	"services"	"married"	"secondary"	"no"	-538	"no"	"yes"	"unknown"	27	"may"	284	1	-1	0	"unknown"	"no"
46	"admin."	"married"	"secondary"	"no"	1069	"yes"	"no"	"unknown"	8	"may"	45	2	-1	0	"unknown"	"no"
41	"management"	"married"	"secondary"	"no"	1273	"no"	"no"	"unknown"	20	"jun"	73	3	-1	0	"unknown"	"no"
46	"blue-collar"	"married"	"primary"	"no"	2023	"yes"	"no"	"cellular"	21	"nov"	118	1	-1	0	"unknown"	"no"
29	"admin."	"divorced"	"secondary"	"no"	883	"no"	"yes"	"cellular"	8	"may"	85	1	-1	0	"unknown"	"no"
34	"management"	"married"	"tertiary"	"yes"	-30	"yes"	"no"	"cellular"	4	"feb"	449	2	-1	0	"unknown"	"no"
34	"admin."	"married"	"tertiary"	"no"	0	"no"	"no"	"cellular"	28	"jan"	155	2	-1	0	"unknown"	"yes"
54	"management"	"divorced"	"tertiary"	"no"	2625	"yes"	"no"	"cellular"	26	"aug"	67	3	-1	0	"unknown"	"no"
37	"management"	"married"	"tertiary"	"no"	825	"yes"	"no"	"cellular"	11	"aug"	214	5	-1	0	"unknown"	"no"
37	"technician"	"married"	"secondary"	"no"	1450	"yes"	"yes"	"unknown"	21	"may"	112	1	-1	0	"unknown"	"no"
35	"services"	"single"	"secondary"	"no"	1227	"yes"	"yes"	"unknown"	28	"may"	283	3	-1	0	"unknown"	"no"
42	"admin."	"single"	"secondary"	"no"	-847	"yes"	"no"	"unknown"	27	"may"	137	2	-1	0	"unknown"	"no"
28	"admin."	"married"	"secondary"	"no"	1119	"yes"	"no"	"cellular"	12	"may"	74	1	-1	0	"unknown"	"no"
38	"technician"	"married"	"secondary"	"no"	381	"yes"	"no"	"unknown"	29	"may"	126	2	-1	0	"unknown"	"no"
59	"admin."	"married"	"secondary"	"no"	205	"no"	"no"	"telephone"	1	"jun"	277	1	-1	0	"unknown"	"no"
48	"services"	"single"	"primary"	"no"	204	"yes"	"no"	"cellular"	22	"jul"	134	1	-1	0	"unknown"	"no"
29	"admin."	"married"	"secondary"	"no"	1761	"yes"	"yes"	"cellular"	14	"may"	175	1	-1	0	"unknown"	"no"
48	"blue-collar"	"divorced"	"secondary"	"no"	1893	"no"	"no"	"telephone"	29	"jul"	538	3	-1	0	"unknown"	"no"
49	"blue-collar"	"divorced"	"primary"	"no"	1280	"no"	"yes"	"cellular"	12	"aug"	144	2	-1	0	"unknown"	"no"
43	"management"	"married"	"tertiary"	"no"	1258	"no"	"no"	"unknown"	20	"oct"	312	1	-1	0	"unknown"	"yes"
33	"blue-collar"	"married"	"primary"	"no"	1217	"yes"	"no"	"unknown"	27	"may"	271	3	-1	0	"unknown"	"no"
35	"entrepreneur"	"married"	"tertiary"	"no"	-31	"yes"	"no"	"cellular"	21	"nov"	171	2	-1	0	"unknown"	"no"
35	"services"	"married"	"secondary"	"no"	39	"no"	"no"	"unknown"	7	"may"	143	1	-1	0	"unknown"	"no"
44	"unemployed"	"married"	"secondary"	"no"	0	"no"	"no"	"cellular"	21	"nov"	175	4	-1	0	"unknown"	"no"
19	"student"	"single"	"secondary"	"no"	302	"no"	"no"	"cellular"	16	"jul"	205	1	-1	0	"unknown"	"yes"
53	"self-employed"	"married"	"tertiary"	"no"	337	"yes"	"yes"	"cellular"	18	"nov"	80	2	-1	0	"unknown"	"no"
54	"blue-collar"	"married"	"secondary"	"no"	537	"no"	"no"	"cellular"	4	"aug"	226	1	-1	0	"unknown"	"no"
54	"blue-collar"	"married"	"secondary"	"no"	10	"yes"	"no"	"cellular"	18	"aug"	195	4	-1	0	"unknown"	"no"
41	"technician"	"married"	"secondary"	"no"	0	"no"	"no"	"unknown"	20	"jun"	267	2	-1	0	"unknown"	"no"
46	"management"	"married"	"tertiary"	"no"	3115	"no"	"no"	"cellular"	18	"aug"	134	2	-1	0	"unknown"	"no"
52	"management"	"divorced"	"tertiary"	"no"	12	"yes"	"no"	"unknown"	30	"may"	33	5	-1	0	"unknown"	"no"
27	"blue-collar"	"single"	"secondary"	"no"	672	"yes"	"no"	"unknown"	23	"may"	164	1	-1	0	"unknown"	"no"
27	"unemployed"	"married"	"secondary"	"no"	724	"yes"	"yes"	"cellular"	17	"apr"	200	3	-1	0	"unknown"	"no"
54	"blue-collar"	"married"	"primary"	"no"	1298	"no"	"no"	"telephone"	17	"jul"	304	4	-1	0	"unknown"	"no"
23	"technician"	"single"	"secondary"	"yes"	150	"yes"	"yes"	"unknown"	6	"jun"	66	5	-1	0	"unknown"	"no"
57	"services"	"single"	"secondary"	"no"	2236	"yes"	"no"	"unknown"	14	"may"	73	2	-1	0	"unknown"	"no"
42	"technician"	"married"	"secondary"	"no"	5	"no"	"no"	"cellular"	21	"aug"	98	2	-1	0	"unknown"	"no"
32	"blue-collar"	"married"	"secondary"	"no"	931	"yes"	"no"	"unknown"	3	"jun"	409	1	-1	0	"unknown"	"no"
37	"management"	"married"	"tertiary"	"no"	392	"no"	"no"	"cellular"	6	"aug"	115	2	-1	0	"unknown"	"no"
57	"retired"	"married"	"primary"	"no"	75	"no"	"no"	"cellular"	28	"aug"	118	2	-1	0	"unknown"	"no"
39	"management"	"married"	"secondary"	"no"	2445	"no"	"no"	"unknown"	16	"jun"	303	5	-1	0	"unknown"	"no"
59	"blue-collar"	"married"	"primary"	"no"	259	"yes"	"yes"	"unknown"	14	"may"	267	2	-1	0	"unknown"	"no"
55	"admin."	"divorced"	"secondary"	"no"	873	"yes"	"yes"	"unknown"	3	"jun"	131	1	-1	0	"unknown"	"no"
48	"admin."	"divorced"	"secondary"	"no"	-212	"yes"	"yes"	"unknown"	26	"may"	76	1	-1	0	"unknown"	"no"
37	"management"	"married"	"tertiary"	"no"	425	"yes"	"no"	"unknown"	20	"may"	226	1	-1	0	"unknown"	"no"
39	"management"	"married"	"tertiary"	"no"	1209	"no"	"no"	"cellular"	20	"nov"	60	1	-1	0	"unknown"	"no"
27	"student"	"single"	"unknown"	"no"	1444	"no"	"no"	"cellular"	2	"feb"	248	2	-1	0	"unknown"	"no"
41	"blue-collar"	"married"	"secondary"	"no"	2413	"no"	"no"	"unknown"	16	"jun"	64	3	-1	0	"unknown"	"no"
39	"management"	"single"	"tertiary"	"no"	595	"yes"	"no"	"unknown"	13	"may"	427	1	-1	0	"unknown"	"no"
50	"admin."	"married"	"secondary"	"no"	298	"no"	"yes"	"cellular"	28	"jul"	174	6	-1	0	"unknown"	"no"
40	"housemaid"	"married"	"secondary"	"no"	949	"no"	"no"	"cellular"	8	"aug"	182	1	-1	0	"unknown"	"no"
47	"services"	"married"	"primary"	"no"	1095	"no"	"yes"	"unknown"	2	"jun"	357	2	-1	0	"unknown"	"no"
39	"blue-collar"	"married"	"secondary"	"no"	462	"yes"	"no"	"cellular"	13	"may"	590	1	-1	0	"unknown"	"yes"
54	"retired"	"single"	"primary"	"no"	767	"no"	"no"	"unknown"	9	"jun"	42	2	-1	0	"unknown"	"no"
59	"retired"	"married"	"primary"	"no"	646	"yes"	"no"	"unknown"	16	"may"	140	1	-1	0	"unknown"	"no"
28	"blue-collar"	"married"	"secondary"	"no"	723	"yes"	"yes"	"unknown"	5	"may"	262	1	-1	0	"unknown"	"no"
60	"blue-collar"	"married"	"secondary"	"no"	1433	"no"	"no"	"cellular"	8	"aug"	124	4	-1	0	"unknown"	"no"
42	"blue-collar"	"married"	"primary"	"no"	479	"yes"	"no"	"unknown"	9	"may"	391	2	-1	0	"unknown"	"no"
29	"technician"	"married"	"tertiary"	"no"	409	"yes"	"no"	"unknown"	12	"may"	247	3	-1	0	"unknown"	"no"
45	"admin."	"married"	"secondary"	"no"	215	"yes"	"yes"	"cellular"	15	"may"	14	4	-1	0	"unknown"	"no"
35	"management"	"single"	"tertiary"	"no"	644	"yes"	"no"	"unknown"	30	"may"	120	2	-1	0	"unknown"	"no"
29	"admin."	"married"	"secondary"	"no"	1489	"yes"	"no"	"cellular"	20	"apr"	399	1	-1	0	"unknown"	"no"
57	"admin."	"divorced"	"secondary"	"no"	1403	"yes"	"no"	"cellular"	16	"jul"	547	2	-1	0	"unknown"	"no"
39	"management"	"married"	"tertiary"	"no"	63	"yes"	"no"	"cellular"	24	"jul"	203	1	-1	0	"unknown"	"no"
34	"technician"	"married"	"tertiary"	"no"	1611	"yes"	"no"	"cellular"	11	"may"	490	2	-1	0	"unknown"	"no"
39	"technician"	"single"	"secondary"	"no"	671	"no"	"yes"	"cellular"	11	"jul"	98	2	-1	0	"unknown"	"no"
29	"blue-collar"	"married"	"secondary"	"no"	602	"yes"	"yes"	"cellular"	17	"apr"	440	2	-1	0	"unknown"	"no"
30	"services"	"single"	"secondary"	"no"	1649	"yes"	"no"	"unknown"	23	"may"	206	1	-1	0	"unknown"	"no"
38	"technician"	"married"	"secondary"	"no"	994	"no"	"no"	"unknown"	9	"jun"	119	1	-1	0	"unknown"	"no"
44	"self-employed"	"single"	"tertiary"	"no"	97	"yes"	"no"	"unknown"	6	"jun"	153	4	-1	0	"unknown"	"no"
41	"management"	"married"	"tertiary"	"no"	36	"no"	"no"	"cellular"	19	"nov"	388	3	-1	0	"unknown"	"no"
45	"blue-collar"	"single"	"secondary"	"yes"	0	"no"	"yes"	"cellular"	16	"jul"	154	2	-1	0	"unknown"	"no"
36	"unemployed"	"single"	"primary"	"no"	0	"yes"	"no"	"telephone"	7	"jul"	63	6	-1	0	"unknown"	"no"
27	"admin."	"single"	"secondary"	"no"	454	"no"	"yes"	"cellular"	15	"jul"	331	2	-1	0	"unknown"	"no"
51	"admin."	"divorced"	"secondary"	"no"	115	"yes"	"yes"	"unknown"	8	"may"	136	1	-1	0	"unknown"	"no"
36	"management"	"single"	"tertiary"	"no"	811	"no"	"no"	"cellular"	6	"mar"	229	1	-1	0	"unknown"	"yes"
32	"services"	"married"	"secondary"	"no"	118	"yes"	"no"	"cellular"	15	"may"	20	6	-1	0	"unknown"	"no"
29	"services"	"married"	"tertiary"	"no"	6	"yes"	"no"	"unknown"	28	"may"	143	2	-1	0	"unknown"	"no"
42	"technician"	"married"	"secondary"	"no"	525	"no"	"no"	"cellular"	17	"nov"	172	3	-1	0	"unknown"	"no"
33	"technician"	"divorced"	"primary"	"no"	20	"yes"	"no"	"unknown"	15	"may"	172	4	-1	0	"unknown"	"no"
36	"management"	"married"	"tertiary"	"no"	812	"no"	"no"	"cellular"	7	"aug"	99	4	-1	0	"unknown"	"no"
46	"management"	"married"	"unknown"	"no"	638	"yes"	"no"	"cellular"	28	"jan"	68	1	-1	0	"unknown"	"no"
29	"student"	"single"	"unknown"	"no"	2929	"no"	"no"	"cellular"	11	"aug"	91	1	-1	0	"unknown"	"no"
39	"management"	"single"	"tertiary"	"no"	0	"yes"	"no"	"cellular"	18	"feb"	224	3	-1	0	"unknown"	"yes"
32	"blue-collar"	"married"	"secondary"	"no"	-205	"yes"	"no"	"unknown"	7	"may"	388	1	-1	0	"unknown"	"no"
35	"blue-collar"	"married"	"secondary"	"no"	625	"no"	"no"	"cellular"	13	"may"	267	1	-1	0	"unknown"	"no"
40	"admin."	"married"	"secondary"	"no"	2574	"yes"	"no"	"cellular"	20	"nov"	517	1	-1	0	"unknown"	"no"
43	"technician"	"married"	"secondary"	"no"	212	"yes"	"no"	"unknown"	14	"may"	78	1	-1	0	"unknown"	"no"
50	"admin."	"single"	"secondary"	"no"	1651	"yes"	"no"	"unknown"	26	"may"	41	2	-1	0	"unknown"	"no"
37	"technician"	"single"	"secondary"	"yes"	-56	"yes"	"no"	"cellular"	6	"aug"	291	4	-1	0	"unknown"	"no"
45	"admin."	"married"	"secondary"	"no"	-173	"yes"	"no"	"unknown"	27	"may"	315	2	-1	0	"unknown"	"no"
45	"management"	"divorced"	"tertiary"	"no"	959	"no"	"no"	"unknown"	18	"jun"	74	1	-1	0	"unknown"	"no"
29	"admin."	"married"	"secondary"	"no"	396	"yes"	"no"	"unknown"	30	"may"	205	2	-1	0	"unknown"	"no"
49	"management"	"married"	"tertiary"	"no"	1430	"no"	"no"	"cellular"	18	"nov"	231	2	-1	0	"unknown"	"no"
50	"entrepreneur"	"married"	"tertiary"	"no"	1605	"yes"	"no"	"unknown"	23	"may"	22	2	-1	0	"unknown"	"no"
37	"blue-collar"	"married"	"primary"	"no"	0	"yes"	"no"	"unknown"	26	"may"	24	1	-1	0	"unknown"	"no"
38	"technician"	"married"	"secondary"	"no"	0	"yes"	"no"	"cellular"	4	"aug"	71	1	-1	0	"unknown"	"no"
38	"technician"	"married"	"secondary"	"no"	2000	"yes"	"no"	"cellular"	7	"may"	198	2	-1	0	"unknown"	"no"
40	"technician"	"married"	"tertiary"	"no"	0	"no"	"no"	"cellular"	19	"aug"	44	1	-1	0	"unknown"	"no"
49	"blue-collar"	"married"	"secondary"	"no"	388	"no"	"no"	"telephone"	17	"jul"	265	2	-1	0	"unknown"	"no"
52	"technician"	"married"	"secondary"	"no"	989	"no"	"no"	"cellular"	11	"aug"	356	1	-1	0	"unknown"	"no"
49	"technician"	"married"	"tertiary"	"no"	2568	"yes"	"no"	"cellular"	10	"jul"	192	1	-1	0	"unknown"	"no"
48	"blue-collar"	"married"	"primary"	"no"	1778	"yes"	"no"	"telephone"	8	"may"	267	3	-1	0	"unknown"	"no"
56	"admin."	"married"	"unknown"	"no"	1784	"no"	"no"	"cellular"	13	"aug"	71	2	-1	0	"unknown"	"no"
40	"services"	"married"	"secondary"	"no"	-345	"yes"	"no"	"cellular"	24	"jul"	39	2	-1	0	"unknown"	"no"
35	"services"	"married"	"secondary"	"no"	195	"yes"	"no"	"cellular"	17	"apr"	203	1	-1	0	"unknown"	"no"
36	"management"	"married"	"tertiary"	"no"	900	"yes"	"no"	"unknown"	15	"may"	475	2	-1	0	"unknown"	"no"
41	"self-employed"	"married"	"secondary"	"no"	28	"yes"	"no"	"cellular"	11	"may"	49	1	-1	0	"unknown"	"no"
46	"housemaid"	"married"	"primary"	"no"	103	"no"	"no"	"unknown"	9	"jun"	186	1	-1	0	"unknown"	"no"
40	"entrepreneur"	"divorced"	"secondary"	"no"	1247	"yes"	"no"	"cellular"	2	"feb"	445	2	-1	0	"unknown"	"no"
44	"technician"	"married"	"tertiary"	"no"	1454	"no"	"no"	"unknown"	11	"jun"	156	2	-1	0	"unknown"	"no"
44	"technician"	"married"	"tertiary"	"no"	1818	"yes"	"yes"	"cellular"	30	"apr"	247	1	-1	0	"unknown"	"no"
29	"admin."	"single"	"secondary"	"no"	305	"yes"	"no"	"cellular"	6	"may"	138	2	-1	0	"unknown"	"no"
40	"management"	"married"	"unknown"	"no"	3165	"yes"	"no"	"telephone"	31	"jul"	77	2	-1	0	"unknown"	"no"
29	"management"	"single"	"tertiary"	"no"	-11	"yes"	"no"	"cellular"	14	"may"	164	2	-1	0	"unknown"	"no"
46	"technician"	"married"	"secondary"	"no"	0	"no"	"no"	"cellular"	19	"nov"	54	1	-1	0	"unknown"	"no"
24	"management"	"married"	"secondary"	"no"	2278	"yes"	"no"	"unknown"	27	"may"	77	4	-1	0	"unknown"	"no"
28	"admin."	"divorced"	"secondary"	"no"	-504	"yes"	"yes"	"cellular"	14	"may"	578	1	-1	0	"unknown"	"yes"
36	"admin."	"married"	"secondary"	"no"	0	"no"	"no"	"unknown"	21	"may"	117	1	-1	0	"unknown"	"no"
53	"management"	"married"	"secondary"	"no"	2522	"no"	"no"	"unknown"	9	"jun"	478	2	-1	0	"unknown"	"no"
36	"management"	"single"	"tertiary"	"no"	0	"yes"	"no"	"unknown"	3	"jun"	174	1	-1	0	"unknown"	"no"
27	"technician"	"single"	"secondary"	"no"	292	"yes"	"no"	"telephone"	18	"may"	45	4	-1	0	"unknown"	"no"
43	"services"	"married"	"secondary"	"no"	94	"yes"	"yes"	"telephone"	5	"nov"	68	1	-1	0	"unknown"	"no"
40	"technician"	"married"	"secondary"	"no"	1270	"no"	"no"	"cellular"	17	"apr"	342	2	-1	0	"unknown"	"no"
32	"management"	"single"	"tertiary"	"no"	438	"no"	"no"	"cellular"	21	"aug"	318	5	-1	0	"unknown"	"no"
38	"housemaid"	"single"	"tertiary"	"no"	0	"no"	"no"	"cellular"	3	"jun"	137	3	-1	0	"unknown"	"no"
42	"admin."	"divorced"	"secondary"	"no"	0	"yes"	"yes"	"unknown"	18	"jun"	185	4	-1	0	"unknown"	"no"
31	"services"	"married"	"secondary"	"no"	395	"no"	"no"	"cellular"	25	"jul"	174	3	-1	0	"unknown"	"no"
35	"admin."	"married"	"secondary"	"no"	725	"yes"	"no"	"cellular"	10	"jul"	402	1	-1	0	"unknown"	"no"
35	"technician"	"married"	"secondary"	"no"	561	"yes"	"no"	"cellular"	22	"jul"	95	1	-1	0	"unknown"	"no"
44	"management"	"married"	"secondary"	"no"	-1746	"yes"	"no"	"unknown"	20	"jun"	218	1	-1	0	"unknown"	"no"
33	"blue-collar"	"divorced"	"secondary"	"no"	1	"no"	"no"	"unknown"	16	"jun"	66	5	-1	0	"unknown"	"no"
32	"technician"	"married"	"secondary"	"no"	20	"no"	"no"	"cellular"	20	"aug"	210	2	-1	0	"unknown"	"no"
52	"housemaid"	"married"	"secondary"	"no"	1182	"yes"	"no"	"cellular"	18	"nov"	103	1	-1	0	"unknown"	"no"
38	"technician"	"married"	"secondary"	"no"	2220	"no"	"no"	"cellular"	7	"jul"	87	2	-1	0	"unknown"	"no"
52	"unemployed"	"divorced"	"secondary"	"no"	4	"no"	"yes"	"unknown"	18	"nov"	248	1	-1	0	"unknown"	"no"
60	"retired"	"married"	"primary"	"no"	280	"no"	"no"	"telephone"	8	"jul"	291	1	-1	0	"unknown"	"no"
59	"admin."	"married"	"unknown"	"no"	283	"no"	"yes"	"unknown"	17	"nov"	300	1	-1	0	"unknown"	"no"
19	"student"	"single"	"secondary"	"no"	329	"no"	"no"	"cellular"	22	"oct"	252	2	-1	0	"unknown"	"yes"
47	"technician"	"married"	"secondary"	"no"	459	"no"	"no"	"cellular"	28	"jan"	226	1	-1	0	"unknown"	"no"
34	"blue-collar"	"married"	"secondary"	"no"	42	"yes"	"no"	"unknown"	7	"may"	154	2	-1	0	"unknown"	"no"
33	"technician"	"single"	"secondary"	"no"	1064	"yes"	"no"	"cellular"	15	"may"	173	2	-1	0	"unknown"	"no"
37	"blue-collar"	"single"	"secondary"	"no"	6	"no"	"no"	"cellular"	29	"jan"	163	2	-1	0	"unknown"	"no"
39	"blue-collar"	"married"	"secondary"	"no"	327	"yes"	"no"	"unknown"	20	"may"	244	1	-1	0	"unknown"	"no"
46	"blue-collar"	"married"	"unknown"	"no"	55	"no"	"no"	"cellular"	23	"jul"	55	1	-1	0	"unknown"	"no"
60	"retired"	"married"	"secondary"	"no"	0	"no"	"no"	"cellular"	5	"aug"	143	3	-1	0	"unknown"	"no"
40	"blue-collar"	"married"	"primary"	"no"	409	"yes"	"no"	"unknown"	15	"may"	191	1	-1	0	"unknown"	"no"
52	"technician"	"married"	"secondary"	"no"	-33	"no"	"no"	"cellular"	20	"aug"	257	2	-1	0	"unknown"	"no"
40	"blue-collar"	"married"	"primary"	"no"	2364	"yes"	"no"	"cellular"	20	"apr"	62	4	-1	0	"unknown"	"no"
41	"housemaid"	"married"	"tertiary"	"no"	783	"yes"	"no"	"unknown"	30	"may"	130	2	-1	0	"unknown"	"no"
41	"services"	"married"	"secondary"	"no"	-111	"yes"	"no"	"unknown"	13	"may"	21	1	-1	0	"unknown"	"no"
26	"technician"	"married"	"tertiary"	"no"	-385	"yes"	"no"	"cellular"	28	"jul"	163	3	-1	0	"unknown"	"no"
30	"blue-collar"	"married"	"primary"	"no"	1480	"yes"	"no"	"unknown"	14	"may"	360	2	-1	0	"unknown"	"no"
42	"services"	"married"	"secondary"	"no"	1263	"yes"	"no"	"unknown"	6	"may"	114	2	-1	0	"unknown"	"no"
35	"management"	"single"	"tertiary"	"no"	688	"no"	"no"	"cellular"	2	"feb"	504	1	-1	0	"unknown"	"no"
35	"management"	"married"	"tertiary"	"no"	-4	"no"	"no"	"cellular"	8	"aug"	129	2	-1	0	"unknown"	"no"
40	"management"	"divorced"	"tertiary"	"no"	205	"no"	"no"	"cellular"	25	"jul"	357	1	-1	0	"unknown"	"no"
45	"technician"	"single"	"tertiary"	"no"	0	"yes"	"no"	"cellular"	18	"nov"	139	2	-1	0	"unknown"	"no"
36	"management"	"single"	"tertiary"	"no"	1089	"yes"	"no"	"unknown"	30	"may"	126	1	-1	0	"unknown"	"no"
43	"blue-collar"	"married"	"secondary"	"no"	1437	"yes"	"no"	"cellular"	14	"may"	94	1	-1	0	"unknown"	"no"
32	"admin."	"single"	"secondary"	"no"	739	"yes"	"no"	"cellular"	20	"nov"	91	3	-1	0	"unknown"	"no"
32	"technician"	"married"	"secondary"	"no"	659	"no"	"yes"	"cellular"	28	"jul"	446	2	-1	0	"unknown"	"no"
48	"management"	"divorced"	"tertiary"	"no"	0	"no"	"no"	"unknown"	20	"jun"	26	3	-1	0	"unknown"	"no"
39	"blue-collar"	"married"	"unknown"	"no"	1096	"no"	"no"	"unknown"	20	"may"	246	3	-1	0	"unknown"	"no"
49	"blue-collar"	"married"	"secondary"	"no"	783	"yes"	"no"	"unknown"	12	"may"	166	4	-1	0	"unknown"	"no"
35	"management"	"married"	"tertiary"	"no"	646	"yes"	"no"	"cellular"	18	"nov"	84	2	-1	0	"unknown"	"no"
40	"technician"	"married"	"tertiary"	"no"	1759	"yes"	"no"	"cellular"	19	"nov"	87	2	-1	0	"unknown"	"no"
44	"self-employed"	"married"	"secondary"	"no"	335	"no"	"no"	"cellular"	2	"feb"	105	1	-1	0	"unknown"	"no"
57	"blue-collar"	"married"	"primary"	"no"	1352	"yes"	"no"	"unknown"	13	"may"	104	2	-1	0	"unknown"	"no"
25	"student"	"single"	"tertiary"	"no"	0	"yes"	"no"	"cellular"	7	"may"	178	1	-1	0	"unknown"	"no"
29	"services"	"single"	"secondary"	"no"	20	"yes"	"no"	"unknown"	15	"may"	431	1	-1	0	"unknown"	"no"
41	"management"	"married"	"tertiary"	"no"	371	"no"	"no"	"cellular"	9	"feb"	107	5	-1	0	"unknown"	"no"
56	"admin."	"married"	"secondary"	"no"	33	"yes"	"no"	"cellular"	19	"aug"	97	2	-1	0	"unknown"	"no"
36	"admin."	"single"	"secondary"	"no"	587	"yes"	"no"	"cellular"	13	"apr"	239	3	-1	0	"unknown"	"no"
35	"admin."	"single"	"secondary"	"no"	57	"yes"	"no"	"cellular"	18	"may"	173	1	-1	0	"unknown"	"no"
27	"technician"	"single"	"tertiary"	"no"	200	"no"	"no"	"cellular"	3	"jun"	508	1	-1	0	"unknown"	"no"
35	"management"	"married"	"tertiary"	"no"	656	"yes"	"yes"	"cellular"	21	"nov"	83	4	-1	0	"unknown"	"no"
40	"technician"	"married"	"primary"	"no"	210	"yes"	"no"	"cellular"	12	"may"	22	4	-1	0	"unknown"	"no"
37	"management"	"single"	"tertiary"	"no"	171	"yes"	"yes"	"cellular"	7	"aug"	250	3	-1	0	"unknown"	"no"
28	"admin."	"single"	"tertiary"	"no"	422	"yes"	"no"	"unknown"	9	"may"	274	1	-1	0	"unknown"	"no"
38	"management"	"single"	"tertiary"	"no"	38	"no"	"no"	"cellular"	20	"aug"	105	2	-1	0	"unknown"	"no"
26	"student"	"single"	"tertiary"	"no"	0	"no"	"no"	"cellular"	15	"jun"	41	2	-1	0	"unknown"	"no"
46	"management"	"divorced"	"secondary"	"no"	558	"no"	"no"	"cellular"	19	"aug"	126	6	-1	0	"unknown"	"no"
32	"management"	"single"	"tertiary"	"no"	0	"no"	"no"	"cellular"	29	"aug"	63	2	-1	0	"unknown"	"no"
39	"management"	"married"	"tertiary"	"yes"	-1586	"yes"	"yes"	"cellular"	16	"jul"	89	2	-1	0	"unknown"	"no"
49	"blue-collar"	"married"	"secondary"	"no"	233	"yes"	"no"	"cellular"	25	"jul"	179	2	-1	0	"unknown"	"no"
52	"retired"	"married"	"secondary"	"no"	49	"no"	"yes"	"telephone"	8	"jul"	280	5	-1	0	"unknown"	"no"
48	"blue-collar"	"married"	"secondary"	"yes"	0	"yes"	"yes"	"cellular"	7	"may"	275	1	-1	0	"unknown"	"no"
37	"self-employed"	"single"	"tertiary"	"no"	1188	"no"	"no"	"cellular"	24	"jun"	310	1	-1	0	"unknown"	"yes"
48	"admin."	"married"	"secondary"	"no"	1403	"no"	"no"	"cellular"	7	"aug"	76	2	-1	0	"unknown"	"no"
55	"retired"	"married"	"secondary"	"no"	393	"no"	"yes"	"cellular"	25	"may"	176	1	-1	0	"unknown"	"no"
55	"entrepreneur"	"married"	"tertiary"	"no"	323	"yes"	"yes"	"cellular"	13	"may"	200	1	-1	0	"unknown"	"no"
28	"admin."	"single"	"secondary"	"no"	428	"yes"	"yes"	"unknown"	27	"may"	99	2	-1	0	"unknown"	"no"
47	"self-employed"	"married"	"tertiary"	"no"	0	"no"	"no"	"telephone"	21	"nov"	28	1	-1	0	"unknown"	"no"
34	"management"	"divorced"	"tertiary"	"no"	27	"no"	"yes"	"cellular"	19	"nov"	190	1	-1	0	"unknown"	"no"
45	"self-employed"	"married"	"secondary"	"no"	-124	"no"	"no"	"cellular"	25	"aug"	343	4	-1	0	"unknown"	"no"
45	"blue-collar"	"married"	"secondary"	"no"	0	"no"	"no"	"cellular"	30	"jul"	25	2	-1	0	"unknown"	"no"
40	"services"	"married"	"secondary"	"no"	193	"yes"	"yes"	"cellular"	7	"jul"	190	1	-1	0	"unknown"	"no"
30	"services"	"married"	"secondary"	"no"	1286	"yes"	"yes"	"cellular"	17	"jul"	544	1	-1	0	"unknown"	"no"
59	"retired"	"married"	"primary"	"no"	94	"no"	"no"	"cellular"	12	"aug"	256	2	-1	0	"unknown"	"no"
32	"blue-collar"	"married"	"secondary"	"no"	9	"yes"	"no"	"cellular"	17	"apr"	334	2	-1	0	"unknown"	"no"
44	"blue-collar"	"single"	"primary"	"no"	38	"yes"	"no"	"cellular"	5	"may"	157	4	-1	0	"unknown"	"no"
